Course CRN Meeting Time,Day,Time,Building,Room,Comments
MATH 181 - ALL,Thu May 4,3:30 - 5:30 pm,2LCA,"A001, 2LCC C004, 2LCD D002, 2LCD D004, 2LCD D005",Combined Section Final
MATH 182 - 16425 - 12:00 PM (TR),Fri May 5,8:00 - 10:00 am,2TH,321,
MATH 182 - 37234 - 10:00 AM (TR),Mon May 1,3:30 - 5:30 pm,2TH,320,
MATH 182 - 37187 - 9:00 AM (TR),Wed May 3,10:30 - 12:30 pm,2TH,300,
MATH 210 - ALL,Thu May 4,1:00 - 3:00 pm,2BSB,"145, 250",Combined Section Final
MATH 211 - 37236 - 1:00 PM (R),Tue May 2,1:00 - 3:00 pm,2TH,321,
MATH 211 - 37235 - 1:00 PM (T),Tue May 2,1:00 - 3:00 pm,2TH,320,
MATH 211 - 25661 - 12:00 PM (R),Fri May 5,8:00 - 10:00 am,2AH,306,
MATH 215 - 34246 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2TH,215,
MATH 215 - 28291 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2LCA,A005,
MATH 215 - 37040 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2TH,208,
MATH 215 - 16452 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BH,B10,
MATH 220 - ALL,Thu May 4,6:00 - 8:00 pm,2SES,"130, 230, 250",Combined Section Final
MATH 294 - 25662 - 12:00 PM (T),Fri May 5,8:00 - 10:00 am,2TH,304,
MATH 294 - 25663 - 12:00 PM (R),Fri May 5,8:00 - 10:00 am,2TH,320,
MATH 300 - 16464 - 12:00 PM (M),Tue May 2,8:00 - 10:00 am,2TH,300,
MATH 310 - 16470 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2LCC,F003,
MATH 310 - 37841 - 4:00 PM (MWF),Tue May 2,3:30 - 5:30 pm,2LCF,F003,
MATH 310 - 16471 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LCC,C006,
MATH 310 - 33886 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2BSB,140,
MATH 310 - 37842 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2BSB,140,
MATH 313 - 22971 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2TH,204,
MATH 320 - 37993 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2AH,311,
MATH 330 - 35029 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2TH,309,
MATH 414 - 16476 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2TH,219,
MATH 414 - 19323 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2TH,219,
MATH 417 - 19324 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2AH,306,
MATH 417 - 16477 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2AH,306,
MATH 430 - 35754 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2SH,203,
MATH 430 - 35753 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2SH,203,
MATH 445 - 39509 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2TH,313,
MATH 445 - 39510 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2TH,313,
MATH 481 - 19327 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2AH,306,
MATH 481 - 16480 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2AH,306,
MATH 507 - 39673 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2SH,101,
MATH 512 - 37855 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2TH,320,
MATH 514 - 39511 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2BH,316,
MATH 517 - 16483 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2GH,204 ,
MATH 518 - 39512 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2TH,312,
MATH 535 - 19436 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2BSB,119,
MATH 548 - 39513 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2TH,312,
MATH 549 - 39514 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2TH,316,
MATH 553 - 31397 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2TH,320,
MATH 569 - 39674 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2TH,300,
MATH 569 - 39515 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2TH,308,
MATH 571 - 39516 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2TH,305,
MATH 576 - 35674 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2TH,309,
MATH 580 - 39517 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2TH,316,
MBA 570 - 40035 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2DH,330,
MBA 590 - 25497 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2DH,320,
MBA 590 - 35151 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2DH,330,
MBA 590 - 38594 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LH,206,
MBA 590 - 25651 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LCA,A002,
MBA 590 - 25652 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,,,
MBA 590 - 27123 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2DH,330,
MBA 590 - 38593 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2SH,212,
MBA 590 - 34890 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2LCA,A005,
MBA 590 - 32386 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2SH,320,
MBA 590 - 27122 - 9:00 AM (S),Sat Apr 29,9:00 - 11:00 am,2DH,210,
MCS 260 - 16578 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2LCA,A007,
MCS 275 - 16583 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LH,120,
MCS 320 - 40127 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2SEL,2263,
MCS 320 - 24851 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2SEL,2263,
MCS 401 - 20668 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2SES,230,
MCS 401 - 20666 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2BH,317,
MCS 401 - 16607 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2BH,317,
MCS 401 - 16608 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2SES,230,
MCS 411 - 39929 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2SES,238,
MCS 411 - 39928 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2SES,238,
MCS 501 - 38244 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2TH,216,
MCS 541 - 39525 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2TH,300,
MCS 571 - 34237 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LH,115,
MCS 573 - 39526 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2TH,300,
MCS 591 - 39527 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2TH,321,
MCS 596 - 40049 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,,,
ME 205 - 15795 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2LCB,B101 ,
ME 205 - 38129 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2ERF,1003,
ME 210 - 15796 - 4:00 PM (MWF),Tue May 2,3:30 - 5:30 pm,2LCC,C003,
ME 211 - 38070 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2ERF,1023,
ME 211 - 21434 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2ERF,1023,
ME 250 - 15805 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2SEL,3294,
ME 250 - 36292 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SEL,3294,
ME 250 - 35050 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2SEL,3294,
ME 250 - 38131 - 4:00 PM (MWF),Tue May 2,3:30 - 5:30 pm,2SEL,3294,
ME 261 - 24298 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,,,
ME 308 - 15806 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2ERF,1023,
ME 308 - 35710 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2ERF,1023,
ME 312 - 35719 - 5:00 PM (TR),Thu May 4,3:30 - 5:30 pm,2LCF,F004,
ME 320 - 15808 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LCF,F003,
ME 321 - 15812 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LCF,F003,
ME 325 - 15813 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2LCC,C006,
ME 341 - 15819 - 12:00 PM (MW),Tue May 2,8:00 - 10:00 am,2SEL,3280,
ME 341 - 36800 - 2:00 PM (MW),Wed May 3,1:00 - 3:00 pm,2SEL,3280,
ME 347 - 39388 - 1:00 PM (MW),Mon May 1,1:00 - 3:00 pm,2LCD,D005,
ME 347 - 40126 - 2:00 PM (MW),Wed May 3,1:00 - 3:00 pm,2SES,138,
ME 370 - 33178 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LCC,C004,
ME 380 - 15847 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2LCF,F006,
ME 417 - 31902 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SEL,3279,
ME 417 - 31454 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SEL,3279,
ME 422 - 36503 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LCC,C003,
ME 422 - 36505 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LCC,C003,
ME 426 - 31455 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2ERF,1023,
ME 426 - 31903 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2ERF,1023,
ME 428 - 19337 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2LCD,D001,
ME 428 - 15824 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2LCD,D001,
ME 449 - 19209 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BSB,219,
ME 449 - 23636 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BSB,219,
ME 450 - 34696 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LCF,F004,
ME 450 - 30901 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LCF,F004,
ME 494 - 29387 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2SEL,3279,
ME 494 - 29386 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2SEL,3279,
ME 494 - 32347 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2ERF,1003,
ME 494 - 32346 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2ERF,1003,
ME 499 - 38363 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,2SES,130,
ME 501 - 39399 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2ERF,1023,
ME 504 - 39400 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2ERF,1003,
ME 511 - 19582 - 4:00 PM (MW),Tue May 2,3:30 - 5:30 pm,2SES,230,
ME 512 - 33278 - 5:00 PM (MW),Fri May 5,3:30 - 5:30 pm,2ERF,1003,
ME 522 - 31460 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
ME 525 - 40047 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2ERF,1023,
ME 540 - 33282 - 5:00 PM (TR),Thu May 4,3:30 - 5:30 pm,2ERF,1003,
ME 541 - 22184 - 4:00 PM (MW),Tue May 2,3:30 - 5:30 pm,2BH,208,
ME 594 - 36618 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2ERF,1003,
ME 594 - 33580 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2ERF,1023,
ME 594 - 39888 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2SH,115,
ME 594 - 15844 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2ERF,1003,
ME 594 - 39828 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2ERF,1023,
ME 594 - 38589 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2LCF,F003,
ME 595 - 24438 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,,,
MGMT 340 - 22928 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LCD,D002,
MGMT 340 - 35208 - 8:00 AM (TR),Thu May 4,8:00 - 10:00 am,2DH,220,
MGMT 340 - 14029 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LCA,A001,
MGMT 350 - 14031 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LCA,A001,
MGMT 350 - 33335 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2DH,210,
MGMT 350 - 31923 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2DH,210,
MGMT 445 - 14033 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2GH,205 ,
MGMT 445 - 19505 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2DH,230 ,
MGMT 447 - 28945 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2BSB,219,
MGMT 447 - 28946 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2BSB,219,
MGMT 452 - 21080 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2DH,230 ,
MGMT 466 - 14041 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BH,309,
MGMT 480 - 36886 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LCA,A007,
MGMT 486 - 36957 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2TH,120,
MGMT 495 - 14045 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LCA,A006,
MGMT 495 - 14044 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2TH,120,
MGMT 541 - 23669 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2TH,117,
MGMT 587 - 28478 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,2BSB,117,
MGMT 589 - 33074 - 2:00 PM (T),Wed May 3,1:00 - 3:00 pm,2LH,101,
MGMT 594 - 31293 - 1:00 PM (S),Sat Apr 29,1:00 - 3:00 pm,2DH,330 ,
MILS 217 - 26777 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LH,120,
MKTG 360 - 16651 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2LCA,A001,
MKTG 360 - 16652 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2BH,304,
MKTG 452 - 16653 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2DH,230 ,
MKTG 461 - 16655 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2DH,230 ,
MKTG 462 - 20076 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2SCE,408,
MKTG 463 - 16658 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2DH,330,
MKTG 465 - 16660 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2DH,330,
MKTG 465 - 25119 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LH,210,
MKTG 470 - 36964 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2DH,230 ,
MKTG 478 - 36887 - 2:30 PM (R),Wed May 3,3:30 - 5:30 pm,,,
MKTG 500 - 16668 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LH,210,
MKTG 518 - 29074 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2BSB,311,
MKTG 565 - 22959 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2LH,301,
MKTG 571 - 31297 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2LH,107,
MOVI 102 - 35292 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2BH,B10,
MOVI 102 - 27647 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,2BSB,337,
MOVI 102 - 35292 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2BH,B10,
MOVI 102 - 27647 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,2BSB,337,
MOVI 121 - 33183 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2BSB,289,
MOVI 200 - 22444 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2BSB,4105,
MOVI 270 - 36382 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2SH,220,
MOVI 278 - 38569 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,2BSB,281,
MTHT 401 - 19329 - 9:00 AM (W),Tue May 2,10:30 - 12:30 pm,2SEO,600,
MTHT 401 - 17592 - 9:00 AM (W),Tue May 2,10:30 - 12:30 pm,2SEO,600,
MTHT 411 - 17594 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2SEO,600,
MTHT 411 - 19331 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2SEO,600,
MTHT 435 - 40086 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2SH,203,
MTHT 435 - 40087 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2SH,203,
MTHT 439 - 17598 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,,,
MTHT 465 - 40161 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
MTHT 465 - 38199 - 5:00 PM (T),Thu May 4,3:30 - 5:30 pm,2LH,312,
MTHT 466 - 37923 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,2SEO,600,
MTHT 490 - 38000 - 12:30 PM (T),Fri May 5,8:00 - 10:00 am,2AH,307,
MTHT 491 - 39853 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2TH,219,
MUS 100 - 40091 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2ETMSW,L285,
MUS 100 - 30642 - 5:00 PM (TR),Thu May 4,3:30 - 5:30 pm,2LCD,D001,
MUS 100 - 17460 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2ETMSW,L285,
MUS 100 - 28839 - 5:00 PM (MW),Fri May 5,3:30 - 5:30 pm,2LCD,D001,
MUS 100 - 20430 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2LCD,D002,
MUS 100 - 38317 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2ETMSW,L285,
MUS 102 - 17461 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2HH,107,
MUS 104 - 17462 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,,,
MUS 104 - 38319 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,,,
MUS 107 - 36576 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2BSB,369,
MUS 107 - 39707 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2ETMSW,L227,
MUS 107 - 27064 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2ETMSW,L225,
MUS 107 - 20432 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2ETMSW,L285,
MUS 107 - 17464 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2ETMSW,L227,
MUS 107 - 37230 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2ETMSW,L225,
MUS 110 - 17465 - 2:00 PM (F),Wed May 3,1:00 - 3:00 pm,,,
MUS 114 - 37206 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BH,308,
MUS 114 - 39767 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2ETMSW,L241,
MUS 114 - 37205 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2LCF,F003,
MUS 114 - 31892 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2SES,238,
MUS 114 - 24155 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2ETMSW,L241,
MUS 116 - 40007 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2ETMSW,L211,
MUS 117 - 40021 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2ETMSW,L241,
MUS 118 - 37179 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LCD,D001,
MUS 118 - 37180 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LCC,C003,
MUS 118 - 38433 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2GH,205,
MUS 127 - 24029 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LCD,D005,
MUS 127 - 31894 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LCD,D001,
MUS 127 - 37341 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2LCF,F004,
MUS 150 - 38303 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,,,
MUS 151 - 36486 - 6:00 PM (MW),Mon May 1,6:00 - 8:00 pm,,,
MUS 151 - 17467 - 4:00 PM (MW),Tue May 2,3:30 - 5:30 pm,,,
MUS 151 - 17467 - 4:00 PM (MW),Tue May 2,3:30 - 5:30 pm,,,
MUS 152 - 38539 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,,,
MUS 153 - 17469 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2ETMSW,L060,
MUS 154 - 17470 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,,,
MUS 155 - 37211 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,,,
MUS 156 - 17472 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,,,
MUS 157 - 26926 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,,,
MUS 159 - 38318 - 5:00 PM (TR),Thu May 4,3:30 - 5:30 pm,,,
MUS 159 - 17474 - 12:00 PM (MF),Tue May 2,8:00 - 10:00 am,,,
MUS 159 - 33942 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,,,
MUS 159 - 17474 - 12:00 PM (MF),Tue May 2,8:00 - 10:00 am,,,
MUS 171 - 17475 - 12:30 PM (R),Fri May 5,8:00 - 10:00 am,,,
MUS 171 - 38510 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,,,
MUS 171 - 38509 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,,,
MUS 202 - 34599 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,,,
MUS 202 - 17515 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,,,
MUS 204 - 34600 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,,,
MUS 204 - 17516 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,,,
MUS 222 - 31898 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,,,
MUS 223 - 39632 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2ETMSW,L211,
MUS 227 - 33439 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2ETMSW,L241,
MUS 231 - 39633 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2ETMSW,L241,
MUS 232 - 38310 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2ETMSW,L241,
MUS 271 - 38579 - 10:00 AM (F),Fri May 5,10:30 - 12:30 pm,,,
MUS 271 - 17518 - 11:00 AM (MW),Thu May 4,10:30 - 12:30 pm,,,
MUS 290 - 39664 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2ETMSW,L227,
MUS 299 - 38677 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,,,
MUS 301 - 17524 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2ETMSW,L225,
MUS 303 - 34603 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2ETMSW,L227,
MUS 307 - 39769 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,,,
MUS 311 - 34606 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2ETMSW,L267,
NATS 106 - 34663 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2SES,238,
NEUS 483 - 26614 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,312,
PA 100 - 39818 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2AEH,2236,
PA 210 - 39634 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2AEH,2202,
PA 211 - 36362 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2AEH,2202,
PA 230 - 36904 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BH,305,
PA 305 - 37758 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2BSB,311,
PA 309 - 37759 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2AEH,2236,
PA 401 - 39638 - 6:30 PM (R),Thu May 4,6:30 - 8:30 pm,2AEH,2236,
PA 403 - 40005 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2AEH,2236,
PA 403 - 39640 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2AEH,2236,
PA 468 - 40006 - 6:30 PM (R),Thu May 4,6:30 - 8:30 pm,2AEH,2202,
PA 468 - 39657 - 6:30 PM (R),Thu May 4,6:30 - 8:30 pm,2AEH,2202,
PA 490 - 37720 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,,,
PA 494 - 36373 - 9:30 AM (W),Tue May 2,10:30 - 12:30 pm,2AEH,2236,
PA 494 - 36373 - 9:30 AM (W),Tue May 2,8:00 - 10:00 am,2AEH,2236,
PA 504 - 26811 - 6:30 PM (T),Tue May 2,6:30 - 8:30 pm,2AEH,2202,
PA 505 - 39642 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2AEH,2236,
PA 505 - 39643 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LCA,A006,
PA 506 - 39645 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,,,
PA 506 - 38215 - 6:30 PM (T),Tue May 2,6:30 - 8:30 pm,2LCA,A004,
PA 526 - 39651 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,,,
PA 527 - 39661 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,,,
PA 531 - 39652 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,,,
PA 533 - 39653 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2AEH,2232,
PA 541 - 39659 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2AEH,2202,
PA 550 - 39654 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2BH,209,
PA 553 - 38219 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LCC,C001,
PA 562 - 39663 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2AEH,2203,
PA 571 - 39658 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2AEH,2202,
