Course CRN Meeting Time,Day,Time,Building,Room,Comments
LING 201 - 32298 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BSB,215,
LING 405 - 27732 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BH,B10,
LING 405 - 27715 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BH,B10,
LING 474 - 37518 - 2:00 PM (M),Wed Dec 7,1:00 - 3:00 pm,2BSB,1076,
LING 483 - 20528 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2GH,204,
LING 483 - 12262 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2GH,204,
LING 531 - 12233 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,308,
LING 556 - 37371 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2SH,220,
LING 558 - 39297 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2TH,301,
LITH 101 - 34319 - 9:00 AM (MTWR),Tue Dec 6,10:30 - 12:30 pm,2SH,120,
LITH 130 - 39298 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,321,
MATH 075 - ALL,Thu Dec 8,1:00 - 3:00 pm,2BH,208,Combined Section Final
MATH 090 - ALL,Wed Dec 7,6:00 - 8:00 pm,2LC,"A1, B101, D1, D5, E101",Combined Section Final
MATH 110 - ALL,Tue Dec 6,6:00 - 8:00 pm,2BSB,"145, 2LC B101, 2LC C3, 2LC E101,",Combined Section Final
MATH 118 - 12937 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2LCF,F001,
MATH 118 - 27422 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCC,C003,
MATH 121 - ALL,Thu Dec 8,6:00 - 8:00 pm,2BSB,"140, 145, 250, 2LC A1, 2LC B101,",Combined Section Final
MATH 125 - ALL,Thu Dec 8,6:00 - 8:00 pm,2LC,"D1, D2, D4, , D5, E101",Combined Section Final
MATH 140 - ALL,Mon Dec 5,6:00 - 8:00 pm,2BSB,145,Combined Section Final
MATH 141 - ALL,Tue Dec 6,6:00 - 8:00 pm,2LC,A6,Combined Section Final
MATH 165 - ALL,Wed Dec 7,6:00 - 8:00 pm,2BSB,"140, 250",Combined Section Final
MATH 170 - 38380 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LCC,C006,
MATH 180 - ALL,Thu Dec 8,1:00 - 3:00 pm,2BSB,"145, 250, 2LC A1, 2SES 250",Combined Section Final
MATH 181 - ALL,Thu Dec 8,3:30 - 5:30 pm,2BSB,"145, 2SES 250",Combined Section Final
MATH 210 - ALL,Thu Dec 8,1:00 - 3:00 pm,2LC,"B101, C1, D1, D2, D4, E101",Combined Section Final
MATH 215 - 38401 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2AH,303,
MATH 215 - 34754 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2AH,303,
MATH 215 - 24546 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2AH,311,
MATH 215 - 28001 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2TH,313,
MATH 220 - ALL,Thu Dec 8,6:00 - 8:00 pm,2SES,250,Combined Section Final
MATH 310 - 38284 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2DH,210,
MATH 310 - 35180 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LCC,C004,
MATH 310 - 38916 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2SES,230,
MATH 310 - 13696 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2SES,230,
MATH 310 - 22632 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SES,130,
MATH 313 - 28002 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SEO,636,
MATH 320 - 13705 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2TH,316,
MATH 320 - 33191 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2TH,317,
MATH 330 - 28003 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2AH,310,
MATH 410 - 24551 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,313,
MATH 410 - 24553 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,313,
MATH 425 - 39205 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2TH,313,
MATH 425 - 39204 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2TH,313,
MATH 435 - 20443 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2AH,306,
MATH 435 - 13712 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2AH,306,
MATH 480 - 36867 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2AH,311,
MATH 480 - 36866 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2AH,311,
MATH 506 - 39212 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,312,
MATH 512 - 34413 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SEO,427,
MATH 516 - 13724 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2TH,312,
MATH 520 - 39213 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2TH,312,
MATH 531 - 39214 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2TH,309,
MATH 533 - 13727 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,117,
MATH 539 - 37062 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2TH,312,
MATH 547 - 39216 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2TH,316,
MATH 552 - 31610 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2TH,312,
MATH 555 - 39215 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,308,
MATH 569 - 38308 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SEO,512,
MATH 577 - 40006 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2TH,313,
MATH 585 - 37428 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2AH,311,
MATH 589 - 32552 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,2AH,306,
MBA 500 - 25582 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2SH,320,
MBA 570 - 38731 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2DH,320,
MBA 570 - 40491 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,,,
MBA 590 - 37410 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2LH,207,
MBA 590 - 27325 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,,,
MBA 590 - 25610 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2DH,330,
MBA 590 - 25581 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2LCA,A002,
MBA 590 - 38932 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2TH,207,
MBA 590 - 37411 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2DH,330,
MBA 590 - 27231 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2DH,330,
MBA 590 - 39830 - 9:30 AM (S),Sat Dec 10,9:30 - 11:30 am,2DH,230 ,
MBA 590 - 27205 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2DH,330,
MBA 590 - 38933 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,,,
MBA 590 - 27324 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,,,
MBA 590 - 37904 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,,,
MCS 260 - 12337 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BH,208,
MCS 275 - 39224 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,210,
MCS 360 - 12356 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2BSB,335,
MCS 361 - 36568 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2TH,309,
MCS 401 - 35220 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BSB,140,
MCS 401 - 39070 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SES,230,
MCS 401 - 12374 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BH,208,
MCS 401 - 39069 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SES,230,
MCS 401 - 20263 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BH,208,
MCS 401 - 35221 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BSB,140,
MCS 425 - 39218 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LH,215,
MCS 425 - 39219 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LH,215,
MCS 471 - 34756 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2TH,117,
MCS 471 - 34757 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2TH,117,
MCS 548 - 39221 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2TH,308,
MCS 572 - 39222 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SEO,1200,
MCS 591 - 37067 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SES,136,
ME 205 - 38920 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2ERF,1023,
ME 205 - 12405 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCE,E101,
ME 210 - 12407 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCB,B101 ,
ME 211 - 12429 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCC,C006,
ME 250 - 36752 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2SEL,3294,
ME 250 - 12457 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SEL,3294,
ME 250 - 35096 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SEL,3294,
ME 250 - 38912 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2SEL,3294,
ME 261 - 12472 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCC,C003,
ME 308 - 29574 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCC,C004,
ME 312 - 22457 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCC,C004,
ME 320 - 12477 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCF,F006,
ME 320 - 40028 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCF,F006,
ME 321 - 39449 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2ERF,1003,
ME 321 - 12488 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2ERF,1003,
ME 325 - 12491 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2LCC,C001,
ME 341 - 36969 - 1:00 PM (MW),Mon Dec 5,1:00 - 3:00 pm,2SEL,3280,
ME 341 - 12500 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2SEL,3280,
ME 347 - 40150 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2LCD,D005,
ME 370 - 33053 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCF,F006,
ME 380 - 12554 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LCC,C006,
ME 396 - 12555 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCF,F006,
ME 396 - 40060 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2BH,316,
ME 396 - 37914 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2LCF,F003,
ME 401 - 32255 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2ERF,1023,
ME 401 - 32254 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2ERF,1023,
ME 408 - 30920 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2ERF,1023,
ME 408 - 30919 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2ERF,1023,
ME 411 - 32260 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LCC,C006,
ME 411 - 32259 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LCC,C006,
ME 412 - 39454 - 5:00 PM (MW),Fri Dec 9,3:30 - 5:30 pm,2LCC,C001,
ME 412 - 39453 - 5:00 PM (MW),Fri Dec 9,3:30 - 5:30 pm,2LCC,C001,
ME 419 - 31434 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2ERF,1023,
ME 419 - 31443 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2ERF,1023,
ME 421 - 20381 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SEL,3279,
ME 421 - 12506 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SEL,3279,
ME 424 - 32699 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2LCF,F004,
ME 424 - 32700 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2LCF,F004,
ME 428 - 20382 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2ERF,1023,
ME 428 - 12513 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2ERF,1023,
ME 429 - 29093 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2LCF,F004,
ME 429 - 29092 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2LCF,F004,
ME 494 - 20426 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2ERF,1003,
ME 494 - 12524 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2ERF,1003,
ME 494 - 39451 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2ERF,1023,
ME 494 - 39097 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2LH,321,
ME 494 - 33076 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2ERF,1023,
ME 494 - 33437 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2ERF,1023,
ME 494 - 39452 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2ERF,1023,
ME 499 - 27805 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2BH,309,
ME 518 - 39468 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2ERF,1003,
ME 528 - 32258 - 9:00 AM (M),Tue Dec 6,10:30 - 12:30 pm,2SEL,3280,
ME 528 - 40645 - 9:00 AM (W),Tue Dec 6,10:30 - 12:30 pm,,,
ME 547 - 39521 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2ERF,1003,
ME 547 - 40683 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2ERF,1033,
ME 594 - 27650 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BH,304,
ME 594 - 40660 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCA,A007,
ME 594 - 31438 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2ERF,1003,
ME 594 - 33551 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2ERF,1003,
ME 594 - 33550 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SEL,4018,
MENG 400 - 32174 -  (),Tue Dec 6,6:00 - 8:00 pm,2LH,100,
MENG 402 - 32175 -  (),Tue Dec 6,6:00 - 8:00 pm,2LH,100,
MGMT 340 - 25845 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,140,
MGMT 340 - 19289 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCA,A001,
MGMT 340 - 13296 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,140,
MGMT 350 - 38876 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2DH,210,
MGMT 350 - 38358 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCA,A007,
MGMT 350 - 13313 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCA,A001,
MGMT 445 - 13318 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,389,
MGMT 445 - 13317 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2DH,230 ,
MGMT 447 - 32082 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2LCA,A002,
MGMT 447 - 32083 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2LCA,A002,
MGMT 452 - 13320 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2DH,220,
MGMT 452 - 23258 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2DH,330,
MGMT 453 - 13321 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2DH,330,
MGMT 453 - 13322 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2TH,100,
MGMT 460 - 33757 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2SH,319,
MGMT 463 - 36653 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2LH,210,
MGMT 463 - 19292 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,BSB,389,
MGMT 470 - 38354 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2DH,230 ,
MGMT 475 - 38357 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2ETMSW,2233,
MGMT 481 - 31552 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SH,320,
MGMT 495 - 13363 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2TH,100,
MGMT 495 - 13362 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2TH,120,
MGMT 541 - 13368,Tue Dec 6,6:00 - 8:00 pm,LH,312,
MGMT 576 - 31554,Fri Dec 9,8:00 - 10:00 am,BSB,135,
MGMT 582 - 33924 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2BH,316,
MGMT 594 - 37169 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2LH,201,
MILS 217 - 29049 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2LH,312,
MKTG 360 - 12899 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCA,A001,
MKTG 461 - 12903 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2DH,230 ,
MKTG 461 - 23260 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2DH,230 ,
MKTG 463 - 12909 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2DH,220,
MKTG 465 - 12913 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2DH,330,
MKTG 468 - 40694 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2TH,208,
MKTG 469 - 36886 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2DH,210,
MKTG 469 - 40251 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2BH,209,
MKTG 469 - 39432 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BH,304,
MKTG 473 - 12917 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,104,
MKTG 474 - 12919 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2LH,210,
MKTG 479 - 38360 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2DH,230 ,
MKTG 500 - 38355 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,307,
MKTG 594 - 39439 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2BSB,135,
MOVI 102 - 24423 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2SH,303,
MOVI 121 - 33405 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2TH,219,
MOVI 200 - 26687 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,4105,
MOVI 232 - 24425 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2BH,B6,
MOVI 280 - 35644 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2LH,210,
MTHT 400 - 26590 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2SEO,600,
MTHT 400 - 26589 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2SEO,600,
MTHT 450 - 12627 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2SEO,600,
MTHT 450 - 20499 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2SEO,600,
MTHT 467 - 38320 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2SEO,600,
MTHT 590 - 26936 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2SEO,612,
MTHT 591 - 40567 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,,,
MUS 100 - 28981 - 5:00 PM (MW),Fri Dec 9,3:30 - 5:30 pm,2LCD,D001,
MUS 100 - 25494 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2ETMSW,L285,
MUS 100 - 39668 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2ETMSW,L285,
MUS 100 - 12634 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2ETMSW,L285,
MUS 100 - 32582 - 5:00 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2LCD,D001,
MUS 101 - 38053 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2HH,107,
MUS 103 - 38054 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2ETMSW,L227,
MUS 103 - 12636 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2ETMSW,L241,
MUS 107 - 39670 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2ETMSW,L227,
MUS 107 - 12637 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SES,138,
MUS 107 - 38394 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2ETMSW,L225,
MUS 107 - 21701 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2ETMSW,L225,
MUS 107 - 36847 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2ETMSW,L285,
MUS 107 - 21702 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,208,
MUS 114 - 21703 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,120,
MUS 114 - 38396 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCA,A007,
MUS 114 - 34708 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2ETMSW,L241,
MUS 114 - 33533 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCC,C003,
MUS 118 - 37963 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LCC,C001,
MUS 118 - 37964 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCC,C006,
MUS 118 - 39677 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCC,C004,
MUS 127 - 23557 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCD,D005,
MUS 127 - 32581 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2LCD,D005,
MUS 127 - 39678 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LCD,D005,
MUS 201 - 40696 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2ETMSW,L241,
MUS 203 - 12713 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2ETMSW,L225,
MUS 230 - 39700 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2ETMSW,L241,
MUS 231 - 38608 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2ETMSW,L241,
MUS 240 - 39848 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2ETMSW,L241,
MUS 300 - 12725 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2ETMSW,L225,
MUS 302 - 38024 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2ETMSW,L227,
MUS 306 - 39701 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2ETMSW,L225,
NATS 105 - 34722 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2ERF,1033,
PA 210 - 40211 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2BSB,367,
PA 210 - 36544 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,304,
PA 211 - 39189 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SES,238,
PA 230 - 40210 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2BH,209,
PA 240 - 40043 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2GH,204,
PA 300 - 36585 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2AEH,2236,
PA 303 - 36587 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,337,
PA 401 - 40044 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2BSB,337,
PA 401 - 40047 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2GH,205,
PA 401 - 40046 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2GH,205,
PA 401 - 40045 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2BSB,337,
PA 402 - 40048,Tue Dec 6,6:00 - 8:00 pm,2BH,305,
PA 403 - 40051 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2AEH,2232,
PA 403 - 40050 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2AEH,2232,
PA 494 - 40480 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2AEH,2236,
PA 494 - 38643 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2AEH,2202,
PA 494 - 38644 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2AEH,2202,
PA 494 - 40481 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2AEH,2236,
PA 504 - 32021 - 6:30 PM (T),Tue Dec 6,6:30 - 8:30 pm,2LCC,C001,
PA 504 - 38645 - 6:30 PM (T),Tue Dec 6,6:30 - 8:30 pm,2LCC,C001,
PA 510 - 40469 - 3:00 PM (R),Fri Dec 9,1:00 - 3:00 pm,,,
PA 511 - 40468 - 3:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2AEH,2234,
PA 521 - 34666 - 6:30 PM (R),Thu Dec 8,6:30 - 8:30 pm,2LCA,A003,
